,AG.SHF,AL.SHF,AP.CZC,BU.SHF,C.DCE,CU.SHF,FG.CZC,FU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,M.DCE,MA.CZC,NI.SHF,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SC.INE,SR.CZC,TA.CZC,V.DCE,ZC.CZC
2013-07-18,-206.0,-175.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,-86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-547.0,-68.0,0.0,-259.0,0.0,371.0,0.0
2013-07-19,0.0,0.0,0.0,0.0,-1409.0,0.0,-1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-858.0,0.0,0.0
2013-07-22,-211.0,-174.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-548.0,-68.0,0.0,-259.0,0.0,367.0,0.0
2013-07-23,0.0,0.0,0.0,0.0,-2125.0,0.0,-1823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-24,-204.0,-173.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540.0,-68.0,0.0,-256.0,0.0,366.0,0.0
2013-07-25,0.0,0.0,0.0,0.0,-1423.0,0.0,-1209.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-26,-205.0,-174.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-547.0,-67.0,0.0,-256.0,0.0,367.0,0.0
2013-07-29,0.0,0.0,0.0,0.0,-1068.0,0.0,-917.0,0.0,0.0,0.0,0.0,0.0,0.0,-792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-639.0,0.0,0.0
2013-07-30,-210.0,-175.0,0.0,0.0,0.0,-51.0,0.0,0.0,0.0,0.0,-86.0,0.0,0.0,0.0,0.0,0.0,0.0,-344.0,-564.0,-71.0,0.0,-257.0,0.0,0.0,0.0
2013-07-31,0.0,0.0,0.0,0.0,-1073.0,0.0,-920.0,0.0,0.0,0.0,0.0,0.0,0.0,-792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.0,0.0,0.0
2013-08-01,-167.0,-141.0,0.0,0.0,0.0,-41.0,0.0,0.0,0.0,0.0,-69.0,0.0,186.0,0.0,0.0,0.0,0.0,-274.0,-451.0,-56.0,0.0,-204.0,0.0,299.0,0.0
2013-08-02,0.0,0.0,0.0,0.0,-1430.0,0.0,-1217.0,0.0,0.0,0.0,0.0,0.0,0.0,-1052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-05,-191.0,-156.0,0.0,0.0,0.0,-44.0,0.0,0.0,0.0,0.0,-75.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,-496.0,-62.0,0.0,-225.0,0.0,328.0,0.0
2013-08-06,0.0,0.0,0.0,0.0,-1431.0,0.0,-1214.0,0.0,0.0,0.0,0.0,0.0,0.0,-1063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-07,-188.0,-156.0,0.0,0.0,0.0,-44.0,0.0,0.0,0.0,0.0,-75.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,-495.0,-60.0,0.0,-225.0,0.0,328.0,0.0
2013-08-08,0.0,0.0,0.0,0.0,-1441.0,0.0,-1204.0,0.0,0.0,0.0,0.0,0.0,0.0,-1067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-09,-186.0,-156.0,0.0,0.0,0.0,-43.0,0.0,0.0,0.0,0.0,-73.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,-498.0,-58.0,0.0,-224.0,0.0,326.0,0.0
2013-08-12,0.0,0.0,0.0,0.0,-2156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-13,-224.0,-198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,375.0,-634.0,0.0,0.0,-283.0,0.0,420.0,0.0
2013-08-14,0.0,0.0,0.0,0.0,-4318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-15,-310.0,-278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0,-397.0,0.0,592.0,0.0
2013-08-16,0.0,0.0,0.0,0.0,-2156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-19,-480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,992.0,0.0
2013-08-20,0.0,0.0,0.0,0.0,-1076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,0.0,0.0,0.0,0.0,1047.0,0.0,0.0,-496.0,0.0,0.0,0.0
2013-08-21,-368.0,-347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-22,0.0,0.0,0.0,0.0,-861.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,587.0,0.0,0.0,0.0,0.0,833.0,0.0,0.0,-399.0,0.0,0.0,0.0
2013-08-23,-484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,0.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-26,0.0,0.0,0.0,0.0,-859.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,584.0,0.0,0.0,0.0,0.0,825.0,0.0,0.0,-406.0,0.0,0.0,0.0
2013-08-27,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,309.0,0.0,0.0,0.0,0.0,437.0,0.0,81.0,0.0,0.0,0.0,498.0,0.0
2013-08-28,0.0,0.0,0.0,0.0,-856.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,544.0,0.0,0.0,0.0,0.0,786.0,0.0,0.0,-398.0,0.0,0.0,0.0
2013-08-29,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-30,0.0,-279.0,0.0,0.0,-861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,814.0,0.0,0.0,-397.0,0.0,0.0,0.0
2013-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-03,151.0,-155.0,0.0,0.0,-477.0,0.0,0.0,0.0,0.0,0.0,68.0,159.0,0.0,304.0,0.0,0.0,0.0,0.0,448.0,53.0,0.0,-223.0,0.0,0.0,0.0
2013-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-05,153.0,-156.0,0.0,0.0,-478.0,0.0,-407.0,0.0,0.0,0.0,69.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,455.0,54.0,0.0,-221.0,0.0,0.0,0.0
2013-09-06,-471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-09,0.0,-235.0,0.0,0.0,-717.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,682.0,80.0,0.0,0.0,0.0,0.0,0.0
2013-09-10,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,361.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,497.0,0.0,0.0
2013-09-11,0.0,-282.0,0.0,0.0,-864.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0
2013-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,610.0,0.0,0.0,0.0,0.0,0.0,1387.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-13,0.0,-353.0,0.0,0.0,-1077.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-16,-503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,0.0,0.0,0.0,0.0,0.0,1379.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-17,0.0,-352.0,0.0,0.0,-1075.0,0.0,-918.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0
2013-09-23,-189.0,-177.0,0.0,0.0,-535.0,0.0,-468.0,0.0,0.0,0.0,79.0,180.0,0.0,344.0,0.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0
2013-09-25,-169.0,-156.0,0.0,0.0,-476.0,0.0,-415.0,0.0,0.0,0.0,70.0,159.0,0.0,306.0,0.0,0.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,-339.0,0.0
2013-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0
2013-09-27,0.0,-176.0,0.0,0.0,-537.0,0.0,-470.0,0.0,0.0,0.0,79.0,179.0,0.0,342.0,0.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,0.0,-383.0,0.0
2013-09-30,-509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0
2013-10-08,0.0,-200.0,0.0,0.0,-616.0,54.0,-549.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,-438.0,0.0
2013-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0
2013-10-10,0.0,0.0,0.0,0.0,-859.0,0.0,-758.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,786.0,0.0,0.0,0.0,0.0,-612.0,0.0
2013-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,637.0,0.0,0.0,0.0
2013-10-14,0.0,0.0,0.0,0.0,-853.0,0.0,-758.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0,0.0,0.0,-612.0,0.0
2013-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,291.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,383.0,0.0,0.0,0.0
2013-10-16,-260.0,0.0,0.0,0.0,-711.0,0.0,-629.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,-512.0,0.0
2013-10-17,0.0,-349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,479.0,0.0,0.0,0.0
2013-10-18,0.0,0.0,0.0,0.0,-607.0,0.0,-546.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,-402.0,593.0,0.0,0.0,0.0,-375.0,-439.0,0.0
2013-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,639.0,0.0,0.0,0.0
2013-10-22,0.0,0.0,0.0,0.0,-608.0,0.0,-540.0,0.0,0.0,0.0,90.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0,-377.0,-440.0,0.0
2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,-703.0,0.0,122.0,0.0,477.0,0.0,0.0,0.0
2013-10-24,182.0,0.0,0.0,0.0,-534.0,0.0,-477.0,0.0,0.0,0.0,80.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,516.0,0.0,0.0,0.0,-332.0,-389.0,0.0
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,-710.0,0.0,124.0,0.0,479.0,0.0,0.0,0.0
2013-10-28,0.0,0.0,0.0,0.0,-713.0,0.0,-648.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,-86.0,0.0,0.0,-442.0,-520.0,0.0
2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,-956.0,0.0,0.0,0.0,644.0,0.0,0.0,0.0
2013-10-30,0.0,0.0,0.0,0.0,-865.0,0.0,-767.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-529.0,-623.0,0.0
2013-10-31,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,348.0,0.0,0.0,0.0,0.0,-568.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0,0.0,-717.0,0.0,-628.0,0.0,0.0,0.0,0.0,-260.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-443.0,-524.0,0.0
2013-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0
2013-11-05,0.0,0.0,0.0,0.0,-615.0,0.0,-539.0,0.0,0.0,0.0,0.0,-224.0,0.0,-443.0,0.0,0.0,0.0,0.0,587.0,0.0,0.0,0.0,-381.0,-449.0,0.0
2013-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,0.0,0.0,0.0
2013-11-07,0.0,-200.0,0.0,0.0,-609.0,0.0,-542.0,0.0,0.0,0.0,0.0,0.0,0.0,-443.0,0.0,0.0,0.0,0.0,583.0,0.0,0.0,0.0,-379.0,-452.0,0.0
2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,0.0
2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,-953.0,0.0,0.0,0.0,0.0,0.0,0.0,-776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-658.0,-787.0,0.0
2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0
2013-11-13,0.0,-234.0,0.0,0.0,0.0,0.0,-637.0,0.0,0.0,0.0,0.0,0.0,0.0,-508.0,0.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,-440.0,-525.0,0.0
2013-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,0.0,0.0,0.0
2013-11-15,0.0,-201.0,0.0,0.0,0.0,-57.0,-547.0,0.0,0.0,0.0,0.0,0.0,0.0,-436.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,-377.0,-454.0,0.0
2013-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-19,0.0,-234.0,0.0,0.0,0.0,-66.0,-643.0,0.0,0.0,0.0,0.0,0.0,0.0,-515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-442.0,-528.0,0.0
2013-11-20,-797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-21,0.0,0.0,0.0,0.0,0.0,-66.0,-637.0,0.0,0.0,0.0,0.0,244.0,0.0,-515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-443.0,-525.0,0.0
2013-11-22,-536.0,-469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-25,0.0,0.0,0.0,0.0,0.0,0.0,-765.0,0.0,0.0,0.0,0.0,0.0,0.0,-613.0,0.0,0.0,0.0,0.0,831.0,0.0,0.0,0.0,-534.0,-627.0,0.0
2013-11-26,-407.0,-355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-501.0,0.0,0.0,0.0
2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,-757.0,0.0,0.0,0.0,0.0,0.0,360.0,-610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-538.0,-628.0,0.0
2013-11-28,-400.0,-355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,-952.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-673.0,-791.0,0.0
2013-12-02,-402.0,-357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-03,0.0,0.0,0.0,0.0,0.0,0.0,-630.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,451.0,0.0,0.0,0.0,-335.0,-445.0,-527.0,0.0
2013-12-04,-327.0,-286.0,0.0,0.0,0.0,-80.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,-631.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,449.0,0.0,0.0,0.0,-336.0,-442.0,-527.0,0.0
2013-12-06,-405.0,-356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09,0.0,0.0,0.0,0.0,0.0,0.0,-758.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,-404.0,-534.0,0.0,0.0
2013-12-10,-401.0,-355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,-632.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,449.0,0.0,0.0,0.0,-341.0,-445.0,-516.0,0.0
2013-12-12,0.0,-471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,447.0,0.0,83.0,0.0,-342.0,-442.0,-516.0,0.0
2013-12-16,-406.0,-356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-17,0.0,0.0,0.0,0.0,-716.0,0.0,-628.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.0,-448.0,-518.0,0.0
2013-12-18,0.0,-476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-516.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-684.0,-908.0,-1037.0,0.0
2013-12-20,-269.0,-238.0,0.0,0.0,-716.0,0.0,-628.0,0.0,0.0,0.0,0.0,-259.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-23,0.0,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-511.0,-679.0,-776.0,0.0
2013-12-24,-203.0,-179.0,0.0,0.0,0.0,0.0,-476.0,0.0,0.0,0.0,-82.0,-200.0,0.0,0.0,0.0,0.0,0.0,-346.0,497.0,-67.0,0.0,0.0,0.0,0.0,0.0
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-514.0,-681.0,-779.0,0.0
2013-12-26,-181.0,-159.0,0.0,0.0,0.0,42.0,-420.0,0.0,0.0,0.0,-73.0,-177.0,0.0,0.0,0.0,0.0,0.0,-308.0,434.0,-60.0,0.0,0.0,0.0,0.0,0.0
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-678.0,-775.0,0.0
2013-12-30,0.0,-179.0,0.0,0.0,0.0,48.0,-475.0,0.0,0.0,0.0,-83.0,-201.0,0.0,0.0,0.0,0.0,0.0,-346.0,476.0,-68.0,0.0,0.0,0.0,0.0,0.0
2013-12-31,-321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-414.0,-539.0,-620.0,0.0
2014-01-02,0.0,-178.0,0.0,0.0,0.0,48.0,-484.0,0.0,0.0,0.0,-86.0,-207.0,0.0,0.0,0.0,0.0,0.0,-350.0,476.0,-69.0,0.0,0.0,0.0,0.0,0.0
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-696.0,-914.0,-1045.0,0.0
2014-01-06,0.0,-179.0,0.0,0.0,0.0,0.0,-486.0,0.0,0.0,0.0,-88.0,-211.0,0.0,-374.0,0.0,0.0,0.0,-353.0,476.0,-71.0,0.0,0.0,0.0,0.0,0.0
2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-716.0,-933.0,-1044.0,0.0
2014-01-08,0.0,-160.0,0.0,0.0,471.0,0.0,-449.0,0.0,0.0,0.0,-79.0,-186.0,0.0,-338.0,0.0,0.0,0.0,-321.0,430.0,-66.0,0.0,0.0,0.0,0.0,0.0
2014-01-09,-408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-548.0,-704.0,-789.0,0.0
2014-01-10,0.0,-161.0,0.0,0.0,469.0,0.0,-446.0,0.0,0.0,0.0,-81.0,-189.0,0.0,-334.0,0.0,0.0,0.0,-322.0,431.0,-66.0,0.0,0.0,0.0,0.0,0.0
2014-01-13,-408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-549.0,-706.0,-784.0,0.0
2014-01-14,0.0,-162.0,0.0,0.0,470.0,0.0,-446.0,0.0,0.0,0.0,-81.0,-189.0,0.0,-338.0,0.0,0.0,0.0,-321.0,431.0,-68.0,0.0,0.0,0.0,0.0,0.0
2014-01-15,-399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-546.0,-714.0,-779.0,0.0
2014-01-16,0.0,-182.0,0.0,0.0,530.0,0.0,-496.0,0.0,0.0,0.0,-90.0,-212.0,0.0,0.0,0.0,0.0,0.0,-357.0,471.0,-75.0,0.0,0.0,0.0,0.0,0.0
2014-01-17,-403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-559.0,-711.0,-787.0,0.0
2014-01-20,0.0,-182.0,0.0,0.0,530.0,0.0,-499.0,0.0,0.0,0.0,-91.0,-216.0,0.0,0.0,0.0,0.0,0.0,-360.0,467.0,-75.0,0.0,0.0,0.0,0.0,0.0
